date,open,close,high,low,volume
2011-02-28,2880.17,2905.05,2906.17,2861.82,11870
2011-03-01,2906.28,2918.92,2931.58,2901.55,13655
2011-03-02,2905.51,2913.81,2924.96,2883.57,13344
2011-03-03,2918.73,2902.98,2937.56,2900.76,15048
2011-03-04,2902.19,2942.31,2944.46,2898.08,11827
2011-03-07,2952.72,2996.21,3000.43,2952.72,16010
2011-03-08,2996.73,2999.94,3001.62,2976.6,12668
2011-03-09,3002.55,3002.15,3012.04,2989.34,12479
2011-03-10,2995.77,2957.14,2995.77,2954.37,12379
2011-03-11,2942.42,2933.8,2966.98,2927.68,11599
2011-03-14,2923.98,2937.63,2939.65,2914.46,11691
2011-03-15,2927.98,2896.26,2927.98,2850.95,15495
2011-03-16,2894.25,2930.8,2934.02,2894.25,13077
2011-03-17,2906.96,2897.3,2935.62,2885.65,13779
2011-03-18,2920.81,2906.89,2930.61,2900.87,10063
2011-03-21,2913.91,2909.14,2927.07,2895.15,9676
2011-03-22,2917.69,2919.14,2923.39,2884.75,9511
2011-03-23,2919.02,2948.48,2950.42,2911.63,11260
2011-03-24,2949.85,2946.71,2958.66,2942.13,10895
2011-03-25,2948.54,2977.81,2985.08,2946.7,13639
2011-03-28,2985.36,2984.0,3005.78,2979.2,15601
2011-03-29,2979.86,2958.08,2994.17,2953.54,16854
2011-03-30,2955.45,2955.77,2968.18,2935.75,12649
2011-03-31,2954.65,2928.11,2961.63,2914.38,10893
2011-04-01,2932.48,2967.41,2967.85,2924.39,9984
2011-04-06,2964.21,3001.36,3005.24,2963.9,14165
2011-04-07,3003.2,3007.91,3012.29,2990.31,12473
2011-04-08,3005.37,3030.02,3031.1,2998.34,11433
2011-04-11,3037.91,3022.75,3059.57,3019.89,14718
2011-04-12,3012.79,3021.37,3039.12,3003.45,14599
2011-04-13,3006.83,3050.4,3050.4,2994.47,12820
2011-04-14,3049.67,3042.64,3058.24,3036.73,12948
2011-04-15,3036.34,3050.53,3062.53,3020.16,12853
2011-04-18,3040.53,3057.33,3067.46,3037.19,13748
2011-04-19,3038.81,2999.04,3038.81,2996.22,14189
2011-04-20,3005.98,3007.04,3019.12,2992.67,11974
2011-04-21,3021.77,3026.67,3035.47,3012.54,12151
2011-04-22,3025.7,3010.52,3032.97,3004.47,11852
2011-04-25,3003.03,2964.95,3003.61,2964.64,11731
2011-04-26,2956.95,2938.98,2970.28,2931.5,9515
2011-04-27,2946.33,2925.41,2961.13,2907.66,10549
2011-04-28,2937.95,2887.04,2953.19,2884.84,10523
2011-04-29,2886.63,2911.51,2913.56,2871.01,8753
2011-05-03,2911.51,2932.19,2933.46,2890.23,9640
2011-05-04,2916.84,2866.02,2916.97,2860.07,11148
2011-05-05,2854.77,2872.4,2880.12,2849.91,9108
2011-05-06,2842.76,2863.89,2881.71,2834.46,9106
2011-05-09,2868.24,2872.46,2885.18,2861.42,8157
2011-05-10,2876.98,2890.63,2891.03,2865.1,8129
2011-05-11,2890.35,2883.42,2897.14,2868.35,9247
2011-05-12,2864.98,2844.08,2876.45,2843.1,10024
2011-05-13,2846.31,2871.03,2871.99,2832.25,9323
2011-05-16,2864.38,2849.07,2877.09,2846.31,8464
2011-05-17,2846.45,2852.77,2869.23,2821.2,9481
2011-05-18,2846.73,2872.77,2877.43,2843.68,7682
2011-05-19,2879.39,2859.57,2884.14,2856.83,7699
2011-05-20,2858.31,2858.46,2866.76,2850.45,7074
2011-05-23,2853.29,2774.57,2853.29,2771.12,9862
2011-05-24,2766.06,2767.06,2771.75,2744.78,7485
2011-05-25,2764.56,2741.74,2771.18,2737.33,7440
2011-05-26,2755.39,2736.53,2764.89,2734.54,7874
2011-05-27,2739.39,2709.95,2746.84,2708.55,8252
2011-05-30,2704.49,2706.36,2728.06,2689.21,6517
2011-05-31,2707.56,2743.47,2744.93,2702.09,6790
2011-06-01,2737.06,2743.57,2744.56,2726.5,6855
2011-06-02,2715.32,2705.18,2728.0,2676.54,8602
2011-06-03,2701.77,2728.02,2732.43,2701.25,6798
2011-06-07,2720.97,2744.3,2745.77,2717.31,6502
2011-06-08,2742.04,2750.29,2754.12,2715.25,7429
2011-06-09,2743.54,2703.34,2747.33,2702.7,8346
2011-06-10,2696.13,2705.14,2707.74,2672.32,7340
2011-06-13,2687.65,2700.38,2703.42,2669.4,6306
2011-06-14,2696.22,2730.04,2735.55,2691.67,8309
2011-06-15,2717.68,2705.43,2730.48,2705.07,7485
2011-06-16,2685.63,2664.28,2691.94,2663.12,7092
2011-06-17,2661.41,2642.82,2675.03,2641.39,6444
2011-06-20,2635.83,2621.25,2637.88,2610.99,6005
2011-06-21,2628.02,2646.48,2648.02,2618.81,6482
2011-06-22,2648.53,2649.32,2657.73,2633.47,5831
2011-06-23,2640.66,2688.25,2693.42,2630.34,7377
2011-06-24,2678.05,2746.21,2759.71,2674.3,12577
2011-06-27,2746.79,2758.23,2769.04,2743.5,10160
2011-06-28,2759.71,2759.2,2763.28,2736.4,8827
2011-06-29,2757.4,2728.48,2759.23,2727.25,8822
2011-06-30,2729.99,2762.08,2774.36,2729.99,9096
2011-07-01,2767.83,2759.36,2778.67,2752.97,9207
2011-07-04,2770.94,2812.82,2813.27,2770.94,12196
2011-07-05,2812.72,2816.35,2818.14,2799.11,11012
2011-07-06,2811.81,2810.48,2811.81,2780.73,10310
2011-07-07,2813.19,2794.27,2825.12,2793.89,11651
2011-07-08,2797.03,2797.77,2807.38,2784.13,8621
2011-07-11,2789.45,2802.69,2807.32,2780.67,8606
2011-07-12,2783.72,2754.58,2783.72,2752.19,9667
2011-07-13,2756.03,2795.48,2797.27,2756.03,9192
2011-07-14,2798.21,2810.44,2811.7,2788.98,10450
2011-07-15,2803.58,2820.17,2821.34,2794.16,10747
2011-07-18,2821.36,2816.69,2826.96,2807.11,10810
2011-07-19,2804.92,2796.98,2809.31,2790.69,9274
2011-07-20,2810.44,2794.21,2817.28,2779.38,8403
2011-07-21,2795.9,2765.89,2799.85,2763.42,8176
2011-07-22,2769.86,2770.79,2782.17,2763.8,7021
2011-07-25,2759.63,2688.75,2759.63,2680.75,11124
2011-07-26,2685.75,2703.03,2704.94,2677.12,7288
2011-07-27,2690.14,2723.49,2726.8,2680.43,8040
2011-07-28,2701.77,2708.78,2712.09,2684.66,7847
2011-07-29,2706.5,2701.73,2721.53,2681.27,7547
2011-08-01,2697.57,2703.78,2712.89,2688.53,5900
2011-08-02,2689.97,2679.26,2689.97,2651.28,6999
2011-08-03,2659.12,2678.49,2688.06,2654.36,6398
2011-08-04,2683.19,2684.04,2698.81,2675.53,5887
2011-08-05,2620.28,2626.42,2644.58,2605.14,7857
2011-08-08,2599.29,2526.82,2614.19,2497.92,11030
2011-08-09,2468.03,2526.07,2537.41,2437.68,10372
2011-08-10,2562.39,2549.18,2579.16,2544.95,10036
2011-08-11,2508.86,2581.51,2582.16,2505.01,9559
2011-08-12,2593.4,2593.17,2605.45,2585.85,9717
2011-08-15,2598.14,2626.77,2627.1,2584.41,8867
2011-08-16,2627.85,2608.17,2636.36,2601.5,8522
2011-08-17,2603.96,2601.26,2617.17,2596.04,7010
2011-08-18,2601.99,2559.47,2603.49,2556.86,7098
2011-08-19,2519.65,2534.36,2538.27,2513.75,7060
2011-08-22,2534.57,2515.86,2553.42,2507.78,6121
2011-08-23,2524.88,2554.02,2554.18,2514.95,6094
2011-08-24,2562.41,2541.09,2569.28,2536.26,6546
2011-08-25,2546.4,2615.26,2616.3,2545.05,10453
2011-08-26,2602.21,2612.19,2616.64,2593.24,7785
2011-08-29,2595.47,2576.41,2595.47,2570.84,7369
2011-08-30,2592.6,2566.59,2615.14,2563.69,7591
2011-08-31,2566.53,2567.34,2574.42,2545.1,5916
2011-09-01,2569.8,2556.04,2584.8,2547.85,5729
2011-09-02,2551.56,2528.28,2557.31,2517.62,5443
2011-09-05,2510.1,2478.74,2510.1,2478.2,5503
2011-09-06,2465.56,2470.52,2482.24,2459.54,4922
2011-09-07,2480.94,2516.09,2516.75,2475.22,5966
2011-09-08,2523.96,2498.94,2524.38,2498.11,5527
2011-09-09,2506.97,2497.75,2528.42,2487.15,5125
2011-09-13,2467.73,2471.3,2477.08,2453.8,4993
2011-09-14,2478.59,2484.83,2485.93,2439.37,5406
2011-09-15,2482.86,2479.05,2496.57,2477.65,5600
2011-09-16,2490.18,2482.34,2499.48,2475.76,4798
2011-09-19,2469.6,2437.79,2469.6,2437.17,4874
2011-09-20,2433.72,2447.75,2460.03,2426.7,4626
2011-09-21,2450.12,2512.96,2517.67,2438.85,8668
2011-09-22,2491.21,2443.06,2499.98,2442.46,7469
2011-09-23,2411.83,2433.16,2440.75,2400.14,6730
2011-09-26,2416.23,2393.18,2441.73,2384.64,5742
2011-09-27,2410.99,2415.05,2423.91,2395.16,5523
2011-09-28,2427.29,2392.06,2430.27,2383.4,5575
2011-09-29,2378.42,2365.34,2387.54,2358.57,5919
2011-09-30,2368.4,2359.22,2377.54,2348.22,4881
2011-10-10,2363.08,2344.79,2368.15,2338.69,4174
2011-10-11,2401.74,2348.52,2412.38,2323.41,6397
2011-10-12,2335.49,2420.0,2421.69,2318.63,9150
2011-10-13,2412.83,2438.79,2439.64,2406.28,8786
2011-10-14,2429.89,2431.38,2437.59,2409.29,6067
2011-10-17,2434.49,2440.4,2452.99,2424.73,5826
2011-10-18,2423.28,2383.49,2425.65,2378.67,7952
2011-10-19,2387.83,2377.51,2401.69,2374.42,5853
2011-10-20,2365.91,2331.37,2368.64,2315.9,6542
2011-10-21,2330.51,2317.27,2340.31,2313.78,4843
2011-10-24,2322.02,2370.33,2371.09,2307.15,7087
2011-10-25,2366.4,2409.67,2414.05,2357.39,9088
2011-10-26,2398.19,2427.48,2448.98,2394.73,10744
2011-10-27,2432.47,2435.61,2449.7,2426.31,8240
2011-10-28,2462.08,2473.41,2483.76,2456.18,11003
2011-10-31,2470.25,2468.25,2478.31,2455.21,8417
2011-11-01,2450.33,2470.02,2491.35,2445.53,8889
2011-11-02,2437.87,2504.11,2505.12,2433.72,10546
2011-11-03,2510.84,2508.09,2535.24,2507.3,13657
2011-11-04,2525.24,2528.29,2536.78,2512.9,10187
2011-11-07,2518.9,2509.8,2536.18,2507.61,7886
2011-11-08,2514.26,2503.84,2524.82,2500.02,7867
2011-11-09,2512.59,2524.92,2527.7,2489.02,7820
2011-11-10,2498.59,2479.54,2507.45,2478.14,8711
2011-11-11,2483.96,2481.08,2496.53,2472.76,6613
2011-11-14,2498.67,2528.71,2529.63,2496.33,8122
2011-11-15,2525.95,2529.76,2534.06,2518.7,7922
2011-11-16,2529.07,2466.96,2529.46,2456.86,9338
2011-11-17,2467.7,2463.05,2482.53,2459.17,6641
2011-11-18,2448.39,2416.56,2448.51,2411.04,7218
2011-11-21,2416.73,2415.13,2419.24,2396.09,5017
2011-11-22,2400.98,2412.62,2414.85,2387.83,5144
2011-11-23,2415.2,2395.06,2418.56,2390.65,5054
2011-11-24,2379.15,2397.55,2409.72,2370.7,5215
2011-11-25,2393.33,2380.22,2403.94,2372.62,4536
2011-11-28,2383.89,2383.03,2396.83,2372.16,4606
2011-11-29,2398.99,2412.39,2413.33,2388.2,5512
2011-11-30,2406.33,2333.41,2407.33,2319.44,7661
2011-12-01,2392.49,2386.86,2423.56,2376.92,9865
2011-12-02,2374.9,2359.35,2378.3,2344.85,5958
2011-12-05,2363.11,2332.05,2363.13,2327.61,5203
2011-12-06,2326.66,2325.91,2331.89,2310.16,4591
2011-12-07,2325.56,2332.73,2339.85,2317.81,4157
2011-12-08,2329.91,2329.82,2346.65,2302.64,5147
2011-12-09,2315.51,2315.27,2331.26,2309.46,3998
2011-12-12,2312.15,2291.54,2315.81,2290.26,3963
2011-12-13,2283.22,2260.48,2285.81,2257.17,3113
2011-12-14,2241.39,2231.82,2256.74,2231.41,3532
2011-12-15,2215.79,2192.37,2216.91,2183.19,3744
2011-12-16,2179.51,2224.84,2225.54,2170.75,5726
2011-12-19,2208.07,2218.24,2221.45,2164.89,5781
2011-12-20,2209.7,2215.93,2239.86,2206.52,5276
2011-12-21,2230.18,2191.15,2237.47,2188.71,5087
2011-12-22,2178.57,2186.3,2201.59,2149.42,5898
2011-12-23,2183.91,2204.78,2219.79,2178.14,5242
2011-12-26,2193.66,2190.11,2213.45,2186.07,4361
2011-12-27,2186.71,2166.21,2196.97,2162.72,4571
2011-12-28,2157.65,2170.01,2170.67,2134.02,4963
2011-12-29,2161.18,2173.56,2181.96,2157.11,4474
2011-12-30,2177.52,2199.42,2200.99,2177.52,5194
2012-01-04,2212.0,2169.39,2217.52,2168.64,4924
2012-01-05,2160.9,2148.45,2183.4,2145.56,5874
2012-01-06,2148.15,2163.4,2164.32,2132.63,5058
2012-01-09,2164.74,2225.89,2226.22,2148.45,7675
2012-01-10,2221.83,2285.74,2288.63,2218.27,10958
2012-01-11,2282.91,2276.05,2290.64,2265.19,8444
2012-01-12,2268.74,2275.01,2295.22,2265.26,7156
2012-01-13,2277.08,2244.58,2281.53,2225.74,7147
2012-01-16,2230.43,2206.19,2241.26,2206.04,4585
2012-01-17,2206.53,2298.38,2298.38,2196.12,8780
2012-01-18,2298.83,2266.38,2311.58,2257.9,8994
2012-01-19,2266.08,2296.07,2305.71,2259.34,7249
2012-01-20,2300.5,2319.12,2322.89,2293.89,6992
2012-01-30,2324.49,2285.04,2324.49,2284.29,5841
2012-01-31,2285.95,2292.61,2296.38,2277.06,4873
2012-02-01,2288.07,2268.08,2305.86,2263.34,5355
2012-02-02,2273.85,2312.56,2312.56,2268.69,6347
2012-02-03,2306.66,2330.41,2336.27,2300.98,7894
2012-02-06,2334.25,2331.14,2341.57,2317.42,7573
2012-02-07,2319.42,2291.9,2319.71,2278.82,6732
2012-02-08,2291.81,2347.53,2350.97,2286.82,8711
2012-02-09,2344.22,2349.59,2363.61,2333.94,9803
2012-02-10,2342.01,2351.98,2368.98,2339.89,9650
2012-02-13,2332.05,2351.85,2365.34,2325.03,8626
2012-02-14,2348.88,2344.77,2352.47,2332.25,7313
2012-02-15,2340.46,2366.7,2374.28,2335.1,9886
2012-02-16,2363.9,2356.86,2373.8,2342.07,9505
2012-02-17,2366.63,2357.18,2372.51,2344.76,7192
2012-02-20,2383.69,2363.6,2388.01,2362.01,8891
2012-02-21,2365.49,2381.43,2382.15,2345.05,7934
2012-02-22,2380.5,2403.59,2404.44,2374.03,11868
2012-02-23,2401.74,2409.55,2416.8,2396.71,11255
2012-02-24,2410.88,2439.63,2439.98,2405.27,13490
2012-02-27,2447.41,2447.06,2478.38,2444.63,15807
2012-02-28,2440.91,2451.86,2458.65,2431.83,11836
2012-02-29,2446.23,2428.49,2453.07,2426.33,9553
2012-03-01,2418.79,2426.11,2437.87,2418.33,7508
2012-03-02,2430.1,2460.69,2461.12,2430.1,10322
2012-03-05,2464.85,2445.0,2469.84,2442.11,11269
2012-03-06,2439.78,2410.45,2442.0,2406.06,10370
2012-03-07,2391.2,2394.79,2413.7,2388.52,9479
2012-03-08,2401.1,2420.28,2426.7,2401.1,9678
2012-03-09,2425.89,2439.46,2440.51,2414.97,10062
2012-03-12,2438.55,2434.86,2440.86,2420.84,10622
2012-03-13,2432.84,2455.79,2457.22,2428.61,10464
2012-03-14,2464.92,2391.23,2476.22,2382.84,17978
2012-03-15,2388.06,2373.77,2403.74,2366.02,12002
2012-03-16,2377.76,2404.74,2406.15,2368.31,10367
2012-03-19,2401.22,2410.18,2412.34,2383.67,10215
2012-03-20,2407.54,2376.84,2407.54,2376.03,9790
2012-03-21,2384.71,2378.2,2396.72,2361.22,9568
2012-03-22,2376.99,2375.77,2386.1,2364.13,7934
2012-03-23,2369.08,2349.54,2371.26,2342.12,7686
2012-03-26,2349.09,2350.6,2358.0,2339.14,5542
2012-03-27,2358.54,2347.18,2363.77,2344.3,6088
2012-03-28,2341.0,2284.88,2341.42,2281.43,8364
2012-03-29,2276.74,2252.16,2280.96,2242.34,7424
2012-03-30,2256.04,2262.79,2266.21,2246.25,6202
2012-04-05,2258.03,2302.24,2303.82,2251.39,8010
2012-04-06,2299.05,2306.55,2309.64,2291.56,7213
2012-04-09,2300.05,2285.78,2304.65,2284.44,5976
2012-04-10,2281.02,2305.86,2306.39,2258.85,6734
2012-04-11,2286.72,2308.93,2319.05,2280.03,7513
2012-04-12,2310.48,2350.86,2351.05,2307.84,9768
2012-04-13,2351.51,2359.16,2369.7,2346.94,9877
2012-04-16,2346.31,2357.03,2364.11,2342.2,8532
2012-04-17,2355.37,2334.99,2363.01,2333.34,8468
2012-04-18,2341.14,2380.85,2383.64,2337.86,10861
2012-04-19,2378.63,2378.63,2386.98,2369.46,9427
2012-04-20,2374.66,2406.86,2407.29,2372.13,11552
2012-04-23,2403.52,2388.59,2411.51,2383.07,12290
2012-04-24,2380.24,2388.83,2415.75,2350.4,13372
2012-04-25,2382.21,2406.81,2411.42,2376.63,13097
2012-04-26,2408.56,2404.7,2414.75,2393.26,11552
2012-04-27,2402.43,2396.32,2408.42,2393.87,9122
2012-05-02,2421.08,2438.44,2446.35,2407.79,12800
2012-05-03,2433.59,2440.08,2441.95,2427.73,10224
2012-05-04,2437.47,2452.01,2453.73,2427.97,10220
2012-05-07,2441.76,2451.95,2451.95,2432.74,10883
2012-05-08,2451.57,2448.88,2451.6,2431.02,10485
2012-05-09,2432.47,2408.59,2432.47,2407.51,9790
2012-05-10,2409.95,2410.23,2419.12,2402.2,8169
2012-05-11,2406.07,2394.98,2415.98,2393.38,7486
2012-05-14,2408.26,2380.73,2411.27,2377.98,9052
2012-05-15,2367.08,2374.84,2376.59,2354.61,7792
2012-05-16,2369.29,2346.19,2372.03,2344.5,7673
2012-05-17,2347.18,2378.89,2383.31,2342.35,8687
2012-05-18,2364.9,2344.52,2369.6,2338.24,8968
2012-05-21,2343.58,2348.3,2360.39,2330.32,7484
2012-05-22,2355.73,2373.31,2374.06,2354.87,7677
2012-05-23,2369.26,2363.44,2378.08,2350.55,8421
2012-05-24,2359.68,2350.97,2373.06,2344.58,7920
2012-05-25,2350.54,2333.55,2355.81,2327.41,7401
2012-05-28,2325.32,2361.37,2361.74,2309.07,9496
2012-05-29,2361.0,2389.64,2393.28,2358.37,11715
2012-05-30,2385.39,2384.67,2391.69,2378.13,8980
2012-05-31,2370.01,2372.23,2382.99,2362.31,7789
2012-06-01,2373.22,2373.44,2388.09,2365.44,7702
2012-06-04,2346.98,2308.55,2348.2,2308.23,9017
2012-06-05,2313.74,2311.92,2323.3,2304.05,6607
2012-06-06,2315.56,2309.55,2323.11,2301.03,5853
2012-06-07,2324.67,2293.13,2328.67,2288.67,6023
2012-06-08,2306.22,2281.45,2306.88,2276.71,6792
2012-06-11,2282.89,2305.86,2311.77,2278.16,6419
2012-06-12,2295.07,2289.79,2298.95,2280.95,5994
2012-06-13,2289.71,2318.92,2319.71,2284.65,7845
2012-06-14,2306.78,2295.95,2314.58,2293.06,7163
2012-06-15,2299.78,2306.85,2314.24,2283.4,6868
2012-06-18,2313.53,2316.05,2325.05,2309.71,6059
2012-06-19,2313.46,2300.79,2313.46,2298.39,6013
2012-06-20,2300.41,2292.88,2304.46,2291.54,5410
2012-06-21,2288.45,2260.88,2288.45,2253.79,5899
2012-06-25,2253.51,2224.11,2253.51,2223.05,5976
2012-06-26,2214.65,2222.07,2229.24,2203.94,5294
2012-06-27,2219.94,2216.93,2233.54,2213.32,5104
2012-06-28,2220.24,2195.84,2224.16,2195.36,5418
2012-06-29,2190.58,2225.43,2226.49,2188.72,6144
2012-07-02,2234.32,2226.11,2234.87,2215.36,6219
2012-07-03,2225.57,2229.19,2244.83,2219.05,6270
2012-07-04,2233.33,2227.31,2239.27,2219.45,5527
2012-07-05,2218.22,2201.35,2218.22,2192.65,5796
2012-07-06,2203.73,2223.58,2227.47,2185.52,7655
2012-07-09,2210.71,2170.81,2216.7,2168.61,7511
2012-07-10,2166.95,2164.44,2178.2,2156.73,5899
2012-07-11,2160.02,2175.38,2176.49,2156.6,5861
2012-07-12,2172.06,2185.49,2197.04,2152.68,8213
2012-07-13,2180.17,2185.9,2198.66,2177.92,5754
2012-07-16,2187.89,2147.96,2188.06,2146.15,6748
2012-07-17,2142.43,2161.19,2165.33,2141.48,5518
2012-07-18,2159.86,2169.1,2170.3,2138.79,6655
2012-07-19,2164.27,2184.84,2197.79,2159.94,7933
2012-07-20,2180.01,2168.64,2185.73,2162.06,6434
2012-07-23,2154.17,2141.4,2154.17,2135.56,5567
2012-07-24,2132.32,2146.59,2158.95,2131.01,5441
2012-07-25,2141.04,2136.15,2151.45,2132.83,4857
2012-07-26,2134.99,2126.0,2147.66,2124.16,5288
2012-07-27,2132.01,2128.76,2139.15,2120.63,5207
2012-07-30,2128.16,2109.91,2137.74,2107.63,5199
2012-07-31,2109.32,2103.63,2116.9,2100.25,5345
2012-08-01,2101.72,2123.36,2130.71,2101.71,5380
2012-08-02,2120.15,2111.18,2126.46,2103.5,5346
2012-08-03,2113.96,2132.8,2133.27,2108.33,5337
2012-08-06,2129.15,2154.92,2158.68,2127.26,7184
2012-08-07,2153.09,2157.62,2159.68,2148.9,7504
2012-08-08,2158.98,2160.99,2168.73,2153.02,7286
2012-08-09,2159.43,2174.1,2175.54,2148.69,7252
2012-08-10,2172.96,2168.81,2176.79,2165.28,6836
2012-08-13,2164.04,2136.08,2164.04,2134.55,7135
2012-08-14,2137.05,2142.52,2144.01,2119.25,6757
2012-08-15,2138.28,2118.95,2139.14,2118.5,5460
2012-08-16,2116.08,2112.2,2122.68,2109.66,4517
2012-08-17,2111.65,2114.89,2120.71,2100.79,4439
2012-08-20,2102.23,2106.96,2110.78,2089.02,4671
2012-08-21,2106.38,2118.27,2124.2,2103.07,6075
2012-08-22,2118.88,2107.71,2121.15,2097.6,5844
2012-08-23,2106.96,2113.07,2118.74,2097.08,5847
2012-08-24,2108.36,2092.1,2109.82,2089.22,6017
2012-08-27,2085.37,2055.71,2085.37,2055.38,6031
2012-08-28,2054.97,2073.15,2083.96,2052.49,5442
2012-08-29,2066.82,2053.24,2073.95,2051.77,5220
2012-08-30,2044.03,2052.58,2060.19,2032.54,6196
2012-08-31,2046.29,2047.52,2059.3,2044.65,4614
2012-09-03,2044.82,2059.15,2066.78,2041.16,6063
2012-09-04,2060.61,2043.65,2063.82,2039.27,5746
2012-09-05,2038.87,2037.68,2048.32,2029.05,5764
2012-09-06,2040.67,2051.92,2052.95,2036.37,5609
2012-09-07,2062.99,2127.76,2145.0,2062.99,13993
2012-09-10,2128.06,2134.89,2140.17,2120.49,10358
2012-09-11,2127.52,2120.55,2127.52,2107.22,8042
2012-09-12,2129.69,2126.55,2137.89,2109.14,8411
2012-09-13,2123.84,2110.38,2130.08,2110.0,7904
2012-09-14,2127.39,2123.85,2136.23,2111.12,9124
2012-09-17,2120.62,2078.5,2121.58,2077.48,7639
2012-09-18,2069.34,2059.54,2074.76,2053.66,5379
2012-09-19,2061.06,2067.83,2069.95,2055.2,5224
2012-09-20,2060.31,2024.84,2060.31,2023.08,6748
2012-09-21,2020.55,2026.69,2041.95,2018.26,6028
2012-09-24,2015.77,2033.19,2040.85,2005.26,5763
2012-09-25,2028.63,2029.29,2039.1,2021.81,4821
2012-09-26,2027.85,2004.17,2033.04,1999.48,5040
2012-09-27,2003.1,2056.32,2068.07,2002.32,7669
2012-09-28,2042.89,2086.17,2089.63,2040.35,7944
2012-10-08,2084.85,2074.42,2096.26,2063.09,5513
2012-10-09,2081.59,2115.23,2119.34,2081.59,8456
2012-10-10,2111.59,2119.94,2121.99,2102.53,7891
2012-10-11,2114.23,2102.87,2117.84,2101.14,7449
2012-10-12,2109.07,2104.93,2127.31,2092.51,6826
2012-10-15,2105.02,2098.7,2107.2,2085.11,5394
2012-10-16,2097.05,2098.81,2111.78,2089.7,5781
2012-10-17,2104.28,2105.62,2113.16,2088.04,5987
2012-10-18,2108.5,2131.69,2137.69,2107.49,8719
2012-10-19,2129.82,2128.3,2136.87,2125.74,6764
2012-10-22,2118.52,2132.76,2138.03,2112.75,6011
2012-10-23,2132.11,2114.45,2136.22,2111.92,7268
2012-10-24,2106.83,2115.99,2124.0,2104.67,7288
2012-10-25,2114.76,2101.58,2128.74,2100.61,8539
2012-10-26,2100.1,2066.21,2102.16,2058.06,7860
2012-10-29,2061.85,2058.94,2068.24,2053.09,5363
2012-10-30,2059.2,2062.35,2075.91,2054.26,6056
2012-10-31,2061.12,2068.88,2070.48,2053.58,5952
2012-11-01,2070.02,2104.43,2109.5,2069.95,8288
2012-11-02,2105.45,2117.05,2119.22,2096.53,7655
2012-11-05,2113.33,2114.03,2123.33,2104.58,7153
2012-11-06,2113.66,2106.0,2114.79,2078.47,7134
2012-11-07,2102.42,2105.73,2112.63,2093.29,5938
2012-11-08,2091.25,2071.51,2092.56,2070.65,6659
2012-11-09,2066.5,2069.07,2077.23,2062.42,5422
2012-11-12,2069.21,2079.27,2079.57,2061.84,5669
2012-11-13,2078.13,2047.89,2078.13,2044.04,6108
2012-11-14,2047.26,2055.42,2056.49,2040.17,4809
2012-11-15,2045.46,2030.29,2053.56,2029.87,5055
2012-11-16,2026.56,2014.72,2028.69,2001.72,4958
2012-11-19,2013.25,2016.98,2018.38,1995.72,4532
2012-11-20,2020.43,2008.92,2023.61,2004.17,4258
2012-11-21,2008.21,2030.32,2031.15,1995.17,5328
2012-11-22,2021.21,2015.61,2023.08,2009.72,4557
2012-11-23,2020.02,2027.38,2034.88,2017.0,5155
2012-11-26,2023.34,2017.46,2027.27,2014.03,4477
2012-11-27,2012.07,1991.17,2014.21,1990.34,5662
2012-11-28,1984.48,1973.52,1984.86,1968.21,5050
2012-11-29,1972.93,1963.49,1980.56,1961.82,4954
2012-11-30,1961.81,1980.12,1983.42,1959.33,5689
2012-12-03,1977.25,1959.77,1988.19,1957.88,6165
2012-12-04,1956.62,1975.14,1980.12,1949.46,6237
2012-12-05,1973.11,2031.91,2040.6,1970.2,11997
2012-12-06,2029.56,2029.24,2036.61,2018.38,8145
2012-12-07,2028.77,2061.79,2065.75,2023.96,11515
2012-12-10,2067.32,2083.77,2087.01,2064.61,11538
2012-12-11,2077.56,2074.7,2088.64,2070.19,9337
2012-12-12,2073.27,2082.73,2085.93,2066.39,7855
2012-12-13,2077.42,2061.48,2081.36,2059.47,7227
2012-12-14,2062.69,2150.62,2152.5,2062.54,16087
2012-12-17,2152.1,2160.34,2169.57,2151.94,14424
2012-12-18,2155.86,2162.46,2183.71,2144.73,12609
2012-12-19,2158.67,2162.24,2175.4,2154.29,9439
2012-12-20,2156.19,2168.35,2174.82,2142.95,9938
2012-12-21,2169.57,2153.31,2190.4,2148.17,10337
2012-12-24,2150.65,2159.05,2170.39,2149.82,7846
2012-12-25,2154.32,2213.61,2220.26,2146.86,14332
2012-12-26,2211.59,2219.13,2220.48,2206.79,12185
2012-12-27,2223.66,2205.9,2234.72,2204.79,12902
2012-12-28,2207.91,2233.25,2234.87,2204.0,11592
2012-12-31,2236.46,2269.13,2269.51,2236.46,12803
2013-01-04,2289.51,2276.99,2296.11,2256.56,13946
2013-01-07,2271.66,2285.36,2293.32,2266.86,11816
2013-01-08,2284.65,2276.07,2289.14,2262.98,12290
2013-01-09,2271.3,2275.34,2283.9,2259.05,12201
2013-01-10,2274.38,2283.66,2295.48,2268.65,12006
2013-01-11,2285.19,2243.0,2290.21,2234.95,12506
2013-01-14,2236.29,2311.74,2317.62,2235.11,14474
2013-01-15,2312.47,2325.68,2332.78,2309.32,16564
2013-01-16,2322.16,2309.5,2326.76,2279.51,15351
2013-01-17,2305.14,2284.91,2305.6,2275.88,11910
2013-01-18,2295.81,2317.07,2324.51,2285.97,12543
2013-01-21,2321.49,2328.22,2329.58,2305.1,13468
2013-01-22,2326.49,2315.14,2335.81,2301.3,14946
