date,上证综指,创业板
2017-04-26,3140.85,1820.48
2017-04-27,3152.19,1842.92
2017-04-28,3154.66,1850.73
2017-05-02,3143.71,1850.85
2017-05-03,3135.35,1840.45
2017-05-04,3127.37,1838.1
2017-05-05,3103.04,1818.19
2017-05-08,3078.61,1788.71
2017-05-09,3080.53,1802.49
2017-05-10,3052.78,1771.32
2017-05-11,3061.5,1772.41
2017-05-12,3083.51,1774.63
2017-05-15,3090.23,1778.64
2017-05-16,3112.96,1814.94
2017-05-17,3104.44,1822.64
2017-05-18,3090.14,1813.51
2017-05-19,3090.63,1801.08
2017-05-22,3075.68,1788.08
2017-05-23,3061.95,1758.23
2017-05-24,3064.08,1776.28
2017-05-25,3107.83,1777.69
2017-05-26,3110.06,1759.63
2017-05-31,3117.18,1763.73
2017-06-01,3102.62,1728.49
2017-06-02,3105.54,1745.93
2017-06-05,3091.66,1761.25
2017-06-06,3102.13,1766.39
2017-06-07,3140.32,1799.85
2017-06-08,3150.33,1794.75
2017-06-09,3158.4,1796.13
2017-06-12,3139.88,1775.55
2017-06-13,3153.74,1795.63
2017-06-14,3130.67,1790.64
2017-06-15,3132.49,1816.26
2017-06-16,3123.17,1810.05
2017-06-19,3144.37,1816.4
2017-06-20,3140.01,1820.98
2017-06-21,3156.21,1824.69
2017-06-22,3147.45,1798.38
2017-06-23,3157.87,1807.43
2017-06-26,3185.44,1821.28
2017-06-27,3191.2,1819.93
2017-06-28,3173.2,1808.2
2017-06-29,3188.06,1813.55
2017-06-30,3192.43,1818.07
2017-07-03,3195.91,1835.99
2017-07-04,3182.8,1829.51
2017-07-05,3207.13,1836.63
2017-07-06,3212.44,1839.0
2017-07-07,3217.96,1835.44
2017-07-10,3212.63,1803.25
2017-07-11,3203.04,1783.91
2017-07-12,3197.54,1786.75
2017-07-13,3218.16,1778.86
2017-07-14,3222.42,1745.57
2017-07-17,3176.46,1656.43
2017-07-18,3187.57,1667.49
2017-07-19,3230.98,1684.77
2017-07-20,3244.86,1688.61
2017-07-21,3237.98,1690.15
2017-07-24,3250.6,1686.44
2017-07-25,3243.69,1688.09
2017-07-26,3247.67,1681.31
2017-07-27,3249.78,1742.19
2017-07-28,3253.24,1734.07
2017-07-31,3273.03,1736.3
2017-08-01,3292.64,1741.07
2017-08-02,3285.06,1724.83
2017-08-03,3272.93,1733.12
2017-08-04,3262.08,1719.62
2017-08-07,3279.46,1732.43
2017-08-08,3281.87,1762.42
2017-08-09,3275.57,1763.05
2017-08-10,3261.75,1753.67
2017-08-11,3208.54,1742.14
2017-08-14,3237.36,1793.48
2017-08-15,3251.26,1798.57
2017-08-16,3246.45,1825.19
2017-08-17,3268.43,1833.4
2017-08-18,3268.72,1821.8
2017-08-21,3286.91,1829.22
2017-08-22,3290.23,1814.92
2017-08-23,3287.7,1807.37
2017-08-24,3271.51,1795.74
2017-08-25,3331.52,1812.88
2017-08-28,3362.65,1842.83
2017-08-29,3365.23,1831.59
2017-08-30,3363.63,1838.63
2017-08-31,3360.81,1849.38
2017-09-01,3367.12,1865.25
2017-09-04,3379.58,1883.62
2017-09-05,3384.32,1885.16
2017-09-06,3385.39,1902.86
2017-09-07,3365.5,1890.38
2017-09-08,3365.24,1885.27
2017-09-11,3376.42,1896.38
2017-09-12,3379.49,1884.48
2017-09-13,3384.15,1888.43
2017-09-14,3371.43,1879.25
2017-09-15,3353.62,1875.63
2017-09-18,3362.86,1894.8
2017-09-19,3356.84,1880.3
2017-09-20,3366.0,1892.67
2017-09-21,3357.81,1872.77
2017-09-22,3352.53,1866.42
2017-09-25,3341.55,1843.62
2017-09-26,3343.58,1839.46
2017-09-27,3345.27,1854.94
2017-09-28,3339.64,1854.73
2017-09-29,3348.94,1866.98
2017-10-09,3374.38,1889.84
2017-10-10,3382.99,1917.46
2017-10-11,3388.28,1901.55
2017-10-12,3386.1,1899.99
2017-10-13,3390.52,1926.07
2017-10-16,3378.47,1882.69
2017-10-17,3372.04,1876.99
2017-10-18,3381.79,1868.16
2017-10-19,3370.17,1862.61
2017-10-20,3378.65,1880.21
2017-10-23,3380.7,1898.76
2017-10-24,3388.25,1901.69
2017-10-25,3396.9,1913.26
2017-10-26,3407.57,1910.72
2017-10-27,3416.81,1896.22
2017-10-30,3390.34,1855.99
2017-10-31,3393.34,1869.79
2017-11-01,3395.91,1872.75
2017-11-02,3383.31,1847.56
2017-11-03,3371.74,1832.97
2017-11-06,3388.17,1850.3
2017-11-07,3413.57,1859.07
2017-11-08,3415.46,1866.14
2017-11-09,3427.79,1884.11
2017-11-10,3432.67,1900.63
2017-11-13,3447.84,1906.44
2017-11-14,3429.55,1896.72
2017-11-15,3402.52,1868.08
2017-11-16,3399.25,1878.26
2017-11-17,3382.91,1833.9
2017-11-20,3392.4,1859.75
2017-11-21,3410.5,1856.96
2017-11-22,3430.46,1853.38
2017-11-23,3351.92,1794.78
2017-11-24,3353.82,1782.66
2017-11-27,3322.23,1760.9
2017-11-28,3333.66,1793.87
2017-11-29,3337.86,1787.38
2017-11-30,3317.19,1770.3
2017-12-01,3317.62,1804.62
2017-12-04,3309.62,1797.77
2017-12-05,3303.68,1758.59
2017-12-06,3293.96,1784.31
2017-12-07,3272.05,1776.99
2017-12-08,3289.99,1792.16
2017-12-11,3322.2,1816.98
2017-12-12,3280.81,1798.69
2017-12-13,3303.04,1806.09
2017-12-14,3292.44,1794.34
2017-12-15,3266.14,1783.97
2017-12-18,3267.92,1780.64
2017-12-19,3296.54,1798.5
2017-12-20,3287.61,1782.41
2017-12-21,3300.06,1789.74
2017-12-22,3297.06,1779.34
2017-12-25,3280.46,1755.81
2017-12-26,3306.12,1758.82
2017-12-27,3275.78,1745.24
2017-12-28,3296.38,1745.02
2017-12-29,3307.17,1752.65
2018-01-02,3348.33,1769.67
2018-01-03,3369.11,1795.38
2018-01-04,3385.71,1794.61
2018-01-05,3391.75,1801.42
2018-01-08,3409.48,1806.16
2018-01-09,3413.9,1803.59
2018-01-10,3421.83,1791.08
2018-01-11,3425.34,1804.23
2018-01-12,3428.94,1785.7
2018-01-15,3410.49,1732.62
2018-01-16,3436.59,1729.6
2018-01-17,3444.67,1742.03
2018-01-18,3474.75,1738.0
2018-01-19,3487.86,1728.14
2018-01-22,3501.36,1768.21
2018-01-23,3546.5,1767.83
2018-01-24,3559.47,1813.28
2018-01-25,3548.31,1810.83
2018-01-26,3558.13,1816.8
2018-01-29,3523.0,1799.77
2018-01-30,3488.01,1782.4
2018-01-31,3480.83,1735.06
2018-02-01,3446.98,1697.39
2018-02-02,3462.08,1702.43
2018-02-05,3487.5,1688.27
2018-02-06,3370.65,1598.12
2018-02-07,3309.26,1616.4
2018-02-08,3262.05,1641.43
2018-02-09,3129.85,1592.51
2018-02-12,3154.13,1648.07
2018-02-13,3184.96,1648.58
2018-02-14,3199.16,1646.77
2018-02-22,3268.56,1677.76
2018-02-23,3289.02,1668.83
2018-02-26,3329.57,1729.15
2018-02-27,3292.07,1743.54
2018-02-28,3259.41,1753.63
2018-03-01,3273.75,1789.85
2018-03-02,3254.53,1772.01
2018-03-05,3256.93,1795.69
2018-03-06,3289.64,1797.61
2018-03-07,3271.67,1785.27
2018-03-08,3288.41,1793.22
2018-03-09,3307.17,1856.46
2018-03-12,3326.7,1882.41
2018-03-13,3310.24,1872.68
2018-03-14,3291.38,1841.29
2018-03-15,3291.11,1848.71
2018-03-16,3269.88,1821.32
2018-03-19,3279.25,1842.92
2018-03-20,3290.64,1864.62
2018-03-21,3280.95,1829.91
2018-03-22,3263.48,1817.23
2018-03-23,3152.76,1726.02
2018-03-26,3133.72,1780.61
2018-03-27,3166.65,1844.69
2018-03-28,3122.29,1835.15
2018-03-29,3160.53,1842.19
2018-03-30,3168.9,1900.48
2018-04-02,3163.18,1900.25
2018-04-03,3136.63,1872.47
2018-04-04,3131.11,1836.81
2018-04-09,3138.29,1841.65
2018-04-10,3190.32,1835.52
2018-04-11,3208.08,1834.63
2018-04-12,3180.16,1826.89
2018-04-13,3159.05,1824.59
2018-04-16,3110.65,1838.71
2018-04-17,3066.8,1783.74
2018-04-18,3091.4,1822.26
2018-04-19,3117.38,1820.28
2018-04-20,3071.54,1782.81
2018-04-23,3068.01,1753.05
2018-04-24,3128.93,1806.86
2018-04-25,3117.97,1819.41
2018-04-26,3075.03,1781.28
2018-04-27,3082.23,1805.6
2018-05-02,3081.18,1801.57
2018-05-03,3100.86,1826.79
2018-05-04,3091.03,1814.85
2018-05-07,3136.64,1852.34
2018-05-08,3161.5,1856.87
2018-05-09,3159.15,1855.81
2018-05-10,3174.41,1865.36
2018-05-11,3163.26,1834.78
2018-05-14,3174.03,1830.98
2018-05-15,3192.12,1858.01
2018-05-16,3169.57,1846.67
2018-05-17,3154.28,1831.2
2018-05-18,3193.3,1836.75
2018-05-21,3213.84,1862.48
2018-05-22,3214.35,1876.0
2018-05-23,3168.96,1845.97
2018-05-24,3154.65,1838.4
2018-05-25,3141.3,1804.55
2018-05-28,3135.08,1796.91
2018-05-29,3120.46,1773.65
2018-05-30,3041.44,1726.22
2018-05-31,3095.47,1743.74
2018-06-01,3075.14,1709.55
2018-06-04,3091.19,1702.93
2018-06-05,3114.21,1746.11
2018-06-06,3115.18,1743.25
2018-06-07,3109.5,1730.38
2018-06-08,3067.15,1711.52
2018-06-11,3052.78,1688.62
2018-06-12,3079.8,1712.77
2018-06-13,3049.8,1685.89
2018-06-14,3044.16,1673.32
2018-06-15,3021.9,1641.66
2018-06-19,2907.82,1547.15
2018-06-20,2915.73,1563.79
2018-06-21,2875.81,1521.68
2018-06-22,2889.76,1549.66
2018-06-25,2859.34,1538.56
2018-06-26,2844.51,1564.92
2018-06-27,2813.18,1546.23
2018-06-28,2786.9,1543.66
2018-06-29,2847.42,1606.71
2018-07-02,2775.56,1588.37
2018-07-03,2786.89,1607.12
2018-07-04,2759.13,1565.61
2018-07-05,2733.88,1532.68
2018-07-06,2747.23,1541.31
2018-07-09,2815.11,1581.93
2018-07-10,2827.63,1592.98
2018-07-11,2777.77,1563.01
2018-07-12,2837.66,1614.63
2018-07-13,2831.18,1618.46
2018-07-16,2814.04,1616.91
2018-07-17,2798.13,1621.63
2018-07-18,2787.26,1607.88
2018-07-19,2772.55,1590.06
2018-07-20,2829.27,1609.55
2018-07-23,2859.54,1620.97
2018-07-24,2905.56,1629.61
2018-07-25,2903.65,1632.32
2018-07-26,2882.23,1606.12
2018-07-27,2873.59,1594.57
2018-07-30,2869.05,1559.64
2018-07-31,2876.4,1561.26
2018-08-01,2824.53,1541.86
2018-08-02,2768.02,1510.09
2018-08-03,2740.44,1481.61
2018-08-06,2705.16,1440.8
2018-08-07,2779.37,1479.44
2018-08-08,2744.07,1447.76
2018-08-09,2794.38,1497.61
2018-08-10,2795.31,1511.71
2018-08-13,2785.87,1531.34
2018-08-14,2780.96,1518.49
2018-08-15,2723.26,1478.51
2018-08-16,2705.19,1463.87
2018-08-17,2668.97,1434.31
2018-08-20,2698.47,1435.69
2018-08-21,2733.83,1456.97
2018-08-22,2714.61,1439.55
2018-08-23,2724.62,1455.5
2018-08-24,2729.43,1450.09
2018-08-27,2780.9,1493.43
2018-08-28,2777.98,1493.11
2018-08-29,2769.29,1481.19
2018-08-30,2737.74,1457.92
2018-08-31,2725.25,1435.2
2018-09-03,2720.73,1443.69
2018-09-04,2750.58,1455.5
2018-09-05,2704.34,1430.24
2018-09-06,2691.59,1422.87
2018-09-07,2702.3,1425.23
2018-09-10,2669.48,1390.82
2018-09-11,2664.8,1395.17
2018-09-12,2656.11,1385.8
2018-09-13,2686.58,1391.28
2018-09-14,2681.64,1366.57
2018-09-17,2651.79,1349.78
2018-09-18,2699.95,1377.3
2018-09-19,2730.85,1392.4
2018-09-20,2729.24,1387.62
2018-09-21,2797.48,1411.12
2018-09-25,2781.14,1405.81
2018-09-26,2806.81,1420.75
2018-09-27,2791.77,1400.36
2018-09-28,2821.35,1411.34
2018-10-08,2716.51,1353.67
2018-10-09,2721.01,1345.95
2018-10-10,2725.84,1346.7
2018-10-11,2583.46,1261.88
2018-10-12,2606.91,1268.41
2018-10-15,2568.1,1250.22
2018-10-16,2546.33,1216.69
2018-10-17,2561.61,1231.86
2018-10-18,2486.42,1205.03
2018-10-19,2550.47,1249.89
2018-10-22,2654.88,1314.94
2018-10-23,2594.83,1292.06
2018-10-24,2603.3,1284.1
2018-10-25,2603.8,1273.6
2018-10-26,2598.85,1263.19
2018-10-29,2542.1,1250.48
2018-10-30,2568.05,1259.95
2018-10-31,2602.78,1275.57
2018-11-01,2606.24,1286.33
2018-11-02,2676.48,1348.28
2018-11-05,2665.43,1348.88
2018-11-06,2659.36,1349.11
2018-11-07,2641.34,1345.77
2018-11-08,2635.63,1329.59
2018-11-09,2598.87,1322.83
2018-11-12,2630.52,1368.79
2018-11-13,2654.88,1392.05
2018-11-14,2632.24,1385.73
2018-11-15,2668.17,1405.25
2018-11-16,2679.11,1403.28
2018-11-19,2703.51,1394.4
2018-11-20,2645.85,1355.33
2018-11-21,2651.51,1363.03
2018-11-22,2645.43,1353.92
2018-11-23,2579.48,1308.74
2018-11-26,2575.81,1304.56
2018-11-27,2574.68,1315.43
2018-11-28,2601.74,1341.08
2018-11-29,2567.44,1312.72
2018-11-30,2588.19,1329.39
2018-12-03,2654.8,1372.79
2018-12-04,2665.96,1378.75
2018-12-05,2649.81,1381.77
2018-12-06,2605.18,1345.76
2018-12-07,2605.89,1341.02
2018-12-10,2584.58,1326.85
2018-12-11,2594.09,1338.08
2018-12-12,2602.15,1338.73
2018-12-13,2634.05,1348.5
2018-12-14,2593.74,1310.46
2018-12-17,2597.97,1299.17
2018-12-18,2576.65,1293.34
2018-12-19,2549.56,1268.81
2018-12-20,2536.27,1278.16
2018-12-21,2516.25,1270.3
2018-12-24,2527.01,1284.33
2018-12-25,2504.82,1273.45
2018-12-26,2498.29,1264.07
2018-12-27,2483.09,1248.08
2018-12-28,2493.9,1250.53
2019-01-02,2465.29,1228.77
2019-01-03,2464.36,1214.5
2019-01-04,2514.87,1245.16
2019-01-07,2533.09,1268.06
2019-01-08,2526.46,1263.51
2019-01-09,2544.34,1262.52
2019-01-10,2535.1,1258.99
2019-01-11,2553.83,1261.56
2019-01-14,2535.77,1246.0
2019-01-15,2570.34,1266.27
2019-01-16,2570.42,1267.3
2019-01-17,2559.64,1251.41
2019-01-18,2596.01,1269.5
2019-01-21,2610.51,1274.79
2019-01-22,2579.7,1252.24
2019-01-23,2581.0,1251.13
2019-01-24,2591.69,1265.16
2019-01-25,2601.72,1265.49
2019-01-28,2596.98,1259.74
2019-01-29,2594.25,1243.59
2019-01-30,2575.58,1230.82
2019-01-31,2584.57,1227.99
2019-02-01,2618.23,1271.27
2019-02-11,2653.9,1316.1
2019-02-12,2671.89,1332.27
2019-02-13,2721.07,1357.67
2019-02-14,2719.7,1361.94
2019-02-15,2682.39,1357.84
2019-02-18,2754.36,1413.6
2019-02-19,2755.65,1406.04
2019-02-20,2761.22,1408.38
2019-02-21,2751.8,1412.54
2019-02-22,2804.23,1456.3
2019-02-25,2961.28,1536.37
2019-02-26,2941.52,1546.99
2019-02-27,2953.82,1520.42
2019-02-28,2940.95,1535.68
2019-03-01,2994.0,1567.87
2019-03-04,3027.58,1619.71
2019-03-05,3054.25,1676.57
2019-03-06,3102.1,1700.5
2019-03-07,3106.42,1692.42
2019-03-08,2969.86,1654.49
2019-03-11,3026.99,1727.8
2019-03-12,3060.31,1773.43
2019-03-13,3026.95,1693.86
2019-03-14,2990.69,1650.19
2019-03-15,3021.75,1662.62
2019-03-18,3096.42,1707.06
2019-03-19,3090.98,1708.87
2019-03-20,3090.64,1687.9
2019-03-21,3101.46,1703.85
2019-03-22,3104.15,1693.87
2019-03-25,3043.03,1668.84
2019-03-26,2997.1,1630.19
2019-03-27,3022.72,1637.77
2019-03-28,2994.94,1626.82
2019-03-29,3090.76,1693.55
2019-04-01,3170.36,1760.89
2019-04-02,3176.82,1754.16
2019-04-03,3216.3,1768.18
2019-04-04,3246.57,1777.26
2019-04-08,3244.81,1739.66
2019-04-09,3239.66,1741.17
2019-04-10,3241.93,1726.64
2019-04-11,3189.96,1691.1
2019-04-12,3188.63,1695.73
2019-04-15,3177.79,1666.9
2019-04-16,3253.6,1697.53
2019-04-17,3263.12,1717.44
2019-04-18,3250.2,1704.55
2019-04-19,3270.8,1715.8
2019-04-22,3215.04,1697.51
2019-04-23,3198.59,1683.8
2019-04-24,3201.61,1718.85
2019-04-25,3123.83,1669.98
2019-04-26,3086.4,1657.82
2019-04-29,3062.5,1615.62
2019-04-30,3078.34,1623.78
2019-05-06,2906.46,1494.89
2019-05-07,2926.39,1504.16
2019-05-08,2893.76,1481.87
2019-05-09,2850.95,1469.48
2019-05-10,2939.21,1533.87
2019-05-13,2903.71,1503.06
2019-05-14,2883.61,1494.6
2019-05-15,2938.68,1528.69
2019-05-16,2955.71,1533.67
2019-05-17,2882.3,1478.75
2019-05-20,2870.6,1469.31
2019-05-21,2905.97,1493.72
2019-05-22,2891.7,1488.63
2019-05-23,2852.52,1451.24
2019-05-24,2852.99,1443.75
2019-05-27,2892.38,1491.95
2019-05-28,2909.91,1505.16
2019-05-29,2914.7,1497.89
2019-05-30,2905.81,1485.24
2019-05-31,2898.7,1483.66
2019-06-03,2890.08,1468.98
2019-06-04,2862.28,1456.27
2019-06-05,2861.42,1451.18
2019-06-06,2827.8,1416.06
2019-06-10,2852.13,1431.34
2019-06-11,2925.72,1487.35
2019-06-12,2909.38,1473.9
2019-06-13,2910.74,1479.83
2019-06-14,2881.97,1453.96
2019-06-17,2887.62,1442.35
2019-06-18,2890.16,1455.75
2019-06-19,2917.8,1469.99
2019-06-20,2987.12,1498.01
2019-06-21,3001.98,1523.81
2019-06-24,3008.15,1514.46
2019-06-25,2982.07,1498.47
2019-06-26,2976.28,1504.55
2019-06-27,2996.79,1525.24
2019-06-28,2978.88,1511.51
2019-07-01,3044.9,1568.16
2019-07-02,3043.94,1570.51
2019-07-03,3015.26,1544.36
2019-07-04,3005.25,1532.74
2019-07-05,3011.06,1547.74
2019-07-08,2933.36,1506.66
2019-07-09,2928.23,1517.79
2019-07-10,2915.3,1510.43
2019-07-11,2917.76,1514.2
2019-07-12,2930.55,1518.07
2019-07-15,2942.19,1547.47
2019-07-16,2937.62,1545.27
2019-07-17,2931.69,1550.22
2019-07-18,2901.18,1524.48
2019-07-19,2924.2,1541.98
2019-07-22,2886.97,1515.97
2019-07-23,2899.94,1534.93
2019-07-24,2923.28,1553.72
2019-07-25,2937.36,1566.08
2019-07-26,2944.54,1561.86
2019-07-29,2941.01,1566.52
2019-07-30,2952.34,1580.13
2019-07-31,2932.51,1570.39
2019-08-01,2908.77,1573.87
2019-08-02,2867.84,1556.74
2019-08-05,2821.5,1531.37
2019-08-06,2777.56,1507.91
2019-08-07,2768.68,1500.25
2019-08-08,2794.55,1522.97
2019-08-09,2774.75,1507.71
2019-08-12,2814.99,1539.91
2019-08-13,2797.26,1524.36
2019-08-14,2808.91,1536.66
2019-08-15,2815.8,1555.77
2019-08-16,2823.82,1567.99
2019-08-19,2883.1,1622.84
2019-08-20,2880.0,1611.59
2019-08-21,2880.33,1609.83
2019-08-22,2883.44,1613.46
2019-08-23,2897.43,1615.56
2019-08-26,2863.57,1600.8
2019-08-27,2902.19,1628.12
2019-08-28,2893.76,1625.19
2019-08-29,2890.92,1620.86
2019-08-30,2886.24,1610.9
2019-09-02,2924.11,1652.29
2019-09-03,2930.15,1660.43
2019-09-04,2957.41,1669.41
2019-09-05,2985.86,1689.05
2019-09-06,2999.6,1692.24
2019-09-09,3024.74,1733.23
2019-09-10,3021.2,1725.31
2019-09-11,3008.81,1703.54
2019-09-12,3031.24,1710.57
2019-09-16,3030.75,1714.37
2019-09-17,2978.12,1677.99
2019-09-18,2985.66,1679.31
2019-09-19,2999.28,1705.6
2019-09-20,3006.45,1705.05
2019-09-23,2977.08,1684.32
2019-09-24,2985.34,1694.6
2019-09-25,2955.43,1672.65
2019-09-26,2929.09,1623.79
2019-09-27,2932.17,1647.53
2019-09-30,2905.19,1627.55
2019-10-08,2913.57,1616.58
2019-10-09,2924.86,1622.42
2019-10-10,2947.71,1666.97
2019-10-11,2973.66,1666.83
2019-10-14,3007.88,1679.38
2019-10-15,2991.05,1660.89
2019-10-16,2978.71,1656.37
2019-10-17,2977.33,1658.26
2019-10-18,2938.14,1648.63
2019-10-21,2939.62,1644.51
2019-10-22,2954.38,1666.87
2019-10-23,2941.62,1650.29
2019-10-24,2940.92,1653.86
2019-10-25,2954.93,1675.34
2019-10-28,2980.05,1704.42
2019-10-29,2954.18,1686.58
2019-10-30,2939.32,1684.08
2019-10-31,2929.06,1671.31
2019-11-01,2958.2,1687.0
2019-11-04,2975.49,1699.92
2019-11-05,2991.56,1713.29
2019-11-06,2978.6,1703.02
2019-11-07,2978.71,1715.58
2019-11-08,2964.18,1711.22
2019-11-11,2909.97,1673.13
2019-11-12,2914.82,1671.44
2019-11-13,2905.24,1681.79
2019-11-14,2909.87,1692.58
2019-11-15,2891.34,1674.78
2019-11-18,2909.2,1682.49
2019-11-19,2933.99,1729.08
2019-11-20,2911.05,1719.66
2019-11-21,2903.64,1713.2
2019-11-22,2885.29,1679.8
2019-11-25,2906.17,1661.77
2019-11-26,2907.06,1679.08
2019-11-27,2903.19,1674.39
2019-11-28,2889.69,1673.79
2019-11-29,2871.98,1664.9
2019-12-02,2875.81,1669.54
2019-12-03,2884.7,1675.39
2019-12-04,2878.12,1673.78
2019-12-05,2899.47,1709.83
2019-12-06,2912.01,1726.8
2019-12-09,2914.48,1721.07
2019-12-10,2917.32,1734.02
2019-12-11,2924.42,1718.26
2019-12-12,2915.7,1720.99
2019-12-13,2967.68,1755.41
2019-12-16,2984.39,1780.33
2019-12-17,3022.42,1801.62
2019-12-18,3017.04,1792.42
2019-12-19,3017.07,1790.44
2019-12-20,3004.94,1771.71
2019-12-23,2962.75,1736.62
2019-12-24,2982.68,1769.87
2019-12-25,2981.88,1784.39
2019-12-26,3007.35,1793.64
2019-12-27,3005.04,1767.58
2019-12-30,3040.02,1790.24
2019-12-31,3050.12,1798.12
2020-01-02,3085.2,1832.74
2020-01-03,3083.79,1836.01
2020-01-06,3083.41,1859.92
2020-01-07,3104.8,1893.21
2020-01-08,3066.89,1862.7
2020-01-09,3094.88,1913.14
2020-01-10,3092.29,1904.19
2020-01-13,3115.57,1935.07
2020-01-14,3106.82,1922.56
2020-01-15,3090.04,1924.24
2020-01-16,3074.08,1929.96
2020-01-17,3075.5,1932.51
2020-01-20,3095.79,1982.18
2020-01-21,3052.14,1967.03
2020-01-22,3060.75,1993.9
2020-01-23,2976.53,1927.74
2020-02-03,2746.61,1795.77
2020-02-04,2783.29,1882.69
2020-02-05,2818.09,1939.62
2020-02-06,2866.51,2012.25
2020-02-07,2875.96,2015.8
2020-02-10,2890.49,2042.18
2020-02-11,2901.67,2028.44
2020-02-12,2926.9,2085.28
2020-02-13,2906.07,2064.6
2020-02-14,2917.01,2069.22
2020-02-17,2983.62,2146.18
2020-02-18,2984.97,2170.95
2020-02-19,2975.4,2139.44
2020-02-20,3030.15,2186.74
2020-02-21,3039.67,2226.64
2020-02-24,3031.23,2263.97
2020-02-25,3013.05,2287.31
2020-02-26,2987.93,2180.7
2020-02-27,2991.33,2196.71
2020-02-28,2880.3,2071.57
2020-03-02,2970.93,2135.42
2020-03-03,2992.9,2173.35
2020-03-04,3011.67,2169.44
2020-03-05,3071.68,2209.59
2020-03-06,3034.51,2192.94
2020-03-09,2943.29,2093.06
2020-03-10,2996.76,2148.81
2020-03-11,2968.52,2101.46
2020-03-12,2923.49,2045.93
2020-03-13,2887.43,2030.58
2020-03-16,2789.25,1910.77
2020-03-17,2779.64,1917.7
2020-03-18,2728.76,1887.04
2020-03-19,2702.13,1894.94
2020-03-20,2745.62,1915.05
2020-03-23,2660.17,1827.05
2020-03-24,2722.44,1876.91
2020-03-25,2781.59,1937.85
2020-03-26,2764.91,1927.28
2020-03-27,2772.2,1903.88
2020-03-30,2747.21,1860.48
2020-03-31,2750.3,1871.92
2020-04-01,2734.52,1864.8
2020-04-02,2780.64,1916.95
2020-04-03,2763.99,1906.67
2020-04-07,2820.76,1969.78
2020-04-08,2815.37,1964.76
2020-04-09,2825.9,1997.14
2020-04-10,2796.63,1949.88
2020-04-13,2783.05,1923.08
2020-04-14,2827.28,1985.43
2020-04-15,2811.17,1977.51
2020-04-16,2819.94,2008.39
2020-04-17,2838.49,2020.77
2020-04-20,2852.55,2043.44
2020-04-21,2827.01,2023.94
2020-04-22,2843.98,2043.17
2020-04-23,2838.5,2029.52
2020-04-24,2808.53,2003.75
2020-04-27,2815.49,2018.67
2020-04-28,2810.02,2030.72
2020-04-29,2822.44,2030.48
2020-04-30,2860.08,2069.43
2020-05-06,2878.14,2110.27
2020-05-07,2871.52,2106.84
2020-05-08,2895.34,2125.24
2020-05-11,2894.8,2102.83
2020-05-12,2891.56,2124.15
2020-05-13,2898.05,2140.68
2020-05-14,2870.34,2117.65
2020-05-15,2868.46,2124.31
2020-05-18,2875.42,2114.86
2020-05-19,2898.58,2144.12
2020-05-20,2883.74,2118.12
2020-05-21,2867.92,2099.43
2020-05-22,2813.77,2046.6
2020-05-25,2817.97,2052.3
2020-05-26,2846.55,2112.97
2020-05-27,2836.8,2071.47
2020-05-28,2846.22,2054.96
2020-05-29,2852.35,2086.67
2020-06-01,2915.43,2158.22
2020-06-02,2921.4,2145.29
2020-06-03,2923.37,2143.12
2020-06-04,2919.25,2151.39
2020-06-05,2930.8,2166.38
2020-06-08,2937.77,2153.56
2020-06-09,2956.11,2181.59
2020-06-10,2943.75,2201.99
2020-06-11,2920.9,2195.64
2020-06-12,2919.74,2206.76
2020-06-15,2890.03,2219.55
2020-06-16,2931.75,2260.46
2020-06-17,2935.87,2263.96
2020-06-18,2939.32,2266.03
2020-06-19,2967.63,2319.45
2020-06-22,2965.27,2342.88
2020-06-23,2970.62,2382.05
2020-06-24,2979.55,2382.47
2020-06-29,2961.52,2372.54
2020-06-30,2984.67,2438.2
2020-07-01,3025.98,2419.63
2020-07-02,3090.57,2424.39
2020-07-03,3152.81,2462.56
2020-07-06,3332.88,2529.49
2020-07-07,3345.34,2591.26
2020-07-08,3403.44,2651.97
2020-07-09,3450.59,2757.65
2020-07-10,3383.32,2778.46
2020-07-13,3443.29,2889.43
2020-07-14,3414.62,2858.67
2020-07-15,3361.3,2813.06
2020-07-16,3210.1,2646.26
2020-07-17,3214.13,2662.4
2020-07-20,3314.15,2697.3
2020-07-21,3320.89,2736.51
2020-07-22,3333.16,2769.03
2020-07-23,3325.11,2799.67
2020-07-24,3196.77,2627.84
2020-07-27,3205.23,2631.76
2020-07-28,3227.96,2666.52
2020-07-29,3294.55,2767.4
2020-07-30,3286.82,2743.63
2020-07-31,3310.01,2795.4
2020-08-03,3367.97,2868.88
2020-08-04,3371.69,2832.84
2020-08-05,3377.56,2860.24
2020-08-06,3386.46,2814.37
2020-08-07,3354.04,2749.95
2020-08-10,3379.25,2735.26
2020-08-11,3340.29,2688.7
2020-08-12,3319.27,2635.5
2020-08-13,3320.73,2622.64
2020-08-14,3360.1,2668.71
2020-08-17,3438.8,2696.39
2020-08-18,3451.09,2701.06
2020-08-19,3408.13,2612.84
2020-08-20,3363.9,2587.86
2020-08-21,3380.68,2632.45
2020-08-24,3385.64,2684.63
2020-08-25,3373.58,2701.6
2020-08-26,3329.74,2644.14
2020-08-27,3350.11,2689.17
2020-08-28,3403.81,2757.84
2020-08-31,3395.68,2728.31
2020-09-01,3410.61,2750.42
2020-09-02,3404.8,2771.85
2020-09-03,3384.98,2746.95
2020-09-04,3355.37,2732.15
